Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c5.all.v2023.2.Hs.symbols.gmt	GOBP_AMIDE_METABOLIC_PROCESS	1/1301	6.456144e-01	6.681449e-01	1.444736e+00	6.321484e-01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	1/1259	6.331254e-01	6.590172e-01	1.496404e+00	6.839863e-01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ANIMAL_ORGAN_MORPHOGENESIS	1/1042	5.617885e-01	6.054362e-01	1.829738e+00	1.055082e+00	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE	4/48	4.343559e-08	2.668186e-06	1.707538e+02	2.894616e+03	EIF2AK2;IFIT3;IFIT1;MX1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES	1/109	8.076299e-02	1.934712e-01	1.845336e+01	4.643302e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_APOPTOTIC_PROCESS	7/1965	3.258652e-04	9.663589e-03	7.886212e+00	6.331861e+01	STAT1;XAF1;EIF2AK2;PLSCR1;MX1;IFI6;IFIT3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_APOPTOTIC_SIGNALING_PATHWAY	1/622	3.855454e-01	4.622629e-01	3.136156e+00	2.989059e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	3/213	5.324853e-04	1.431054e-02	2.560903e+01	1.930397e+02	LY6E;IFIT1;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS	14/1759	3.148149e-14	6.768521e-12	9.812040e+01	3.050502e+03	RSAD2;STAT1;IFI44;EIF2AK2;HERC5;LY6E;ISG15;IFIT1;MX1;PLSCR1;IFI6;IFIT3;MX2;IFI44L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	3/323	1.773106e-03	3.630646e-02	1.672356e+01	1.059441e+02	LY6E;IFIT1;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_BIOMINERAL_TISSUE_DEVELOPMENT	1/174	1.259826e-01	2.397014e-01	1.150124e+01	2.382611e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_BLOOD_VESSEL_MORPHOGENESIS	1/709	4.267415e-01	4.932765e-01	2.738350e+00	2.331915e+00	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_BONE_MINERALIZATION	1/122	8.997797e-02	2.047118e-01	1.646786e+01	3.965774e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	1/300	2.077862e-01	3.135020e-01	6.619135e+00	1.040029e+01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	1/119	8.785912e-02	2.036627e-01	1.688739e+01	4.107047e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION	1/19	1.453833e-02	9.750151e-02	1.087297e+02	4.600318e+02	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	1/93	6.930193e-02	1.779094e-01	2.166319e+01	5.782517e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_LIPID_METABOLIC_PROCESS	1/1005	5.484037e-01	5.939889e-01	1.900946e+00	1.141981e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS	1/28	2.135584e-02	1.105531e-01	7.311160e+01	2.812186e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	1/127	9.349918e-02	2.083142e-01	1.581287e+01	3.747337e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_DSRNA	1/23	1.757379e-02	1.040320e-01	8.938161e+01	3.612221e+02	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA	1/17	1.301733e-02	9.487204e-02	1.219216e+02	5.293196e+02	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	1/345	2.352273e-01	3.365981e-01	5.741004e+00	8.308398e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	1/280	1.952975e-01	3.015366e-01	7.100179e+00	1.159623e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	1/612	3.806371e-01	4.597075e-01	3.189134e+00	3.080412e+00	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	1/208	1.488004e-01	2.585219e-01	9.599751e+00	1.828896e+01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA	1/27	2.060052e-02	1.100400e-01	7.587443e+01	2.945778e+02	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	2/695	9.828222e-02	2.131750e-01	5.012016e+00	1.162744e+01	IFIT1;STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	2/550	6.557379e-02	1.730838e-01	6.385935e+00	1.739898e+01	IFIT1;STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1/1299	6.450288e-01	6.681449e-01	1.447121e+00	6.345050e-01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_PEPTIDE	1/379	2.553694e-01	3.542221e-01	5.216007e+00	7.120080e+00	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	1/312	2.151923e-01	3.190782e-01	6.360159e+00	9.770625e+00	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_STARVATION	1/178	1.286964e-01	2.416569e-01	1.123973e+01	2.304481e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_STRESS	1/1966	7.974323e-01	7.974323e-01	9.209291e-01	2.084600e-01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	1/109	8.076299e-02	1.934712e-01	1.845336e+01	4.643302e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	1/119	8.785912e-02	2.036627e-01	1.688739e+01	4.107047e+01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN	1/89	6.641589e-02	1.730838e-01	2.264699e+01	6.141454e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_VIRUS	1/88	6.569308e-02	1.730838e-01	2.290700e+01	6.237029e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_ACTIVATION	2/1109	2.090365e-01	3.148360e-01	3.069225e+00	4.804094e+00	RSAD2;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CYCLE	3/1841	1.632807e-01	2.731935e-01	2.684177e+00	4.864492e+00	MX2;PLSCR1;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CYCLE_PROCESS	1/1323	6.519968e-01	6.723228e-01	1.418982e+00	6.069208e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	1/57	4.302511e-02	1.385827e-01	3.553219e+01	1.117833e+02	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT	1/23	1.757379e-02	1.040320e-01	8.938161e+01	3.612221e+02	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_MOTILITY	1/1813	7.691848e-01	7.709777e-01	1.007401e+00	2.643662e-01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	1/23	1.757379e-02	1.040320e-01	8.938161e+01	3.612221e+02	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_PROLIFERATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT	1/10	7.676524e-03	7.701673e-02	2.118348e+02	1.031549e+03	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHEMOKINE_PRODUCTION	1/105	7.791014e-02	1.892732e-01	1.916367e+01	4.890950e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHROMOSOME_SEGREGATION	1/441	2.908302e-01	3.836104e-01	4.467298e+00	5.517183e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHROMOSOME_SEPARATION	1/81	6.061875e-02	1.644547e-01	2.490790e+01	6.982061e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT	1/1224	6.224054e-01	6.503872e-01	1.542170e+00	7.312408e-01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CIRCULATORY_SYSTEM_PROCESS	1/602	3.756922e-01	4.562653e-01	3.243873e+00	3.175703e+00	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	3/512	6.491555e-03	7.337980e-02	1.041605e+01	5.246831e+01	ISG15;STAT1;MX1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOKINE_PRODUCTION	5/883	3.886406e-04	1.114103e-02	1.108109e+01	8.701820e+01	RSAD2;STAT1;XAF1;ISG15;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1/123	9.068323e-02	2.057720e-01	1.633258e+01	3.920445e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOSOLIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	2/150	5.792584e-03	7.016369e-02	2.408592e+01	1.240708e+02	RSAD2;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE	12/1855	1.865388e-10	1.604234e-08	3.413441e+01	7.646921e+02	RSAD2;STAT1;EIF2AK2;HERC5;ISG15;IFIT1;MX1;PLSCR1;IFI6;IFIT3;MX2;IFI44L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	1/334	2.286026e-01	3.307350e-01	5.933774e+00	8.756887e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	12/1235	1.527996e-12	2.190127e-10	5.324158e+01	1.448547e+03	RSAD2;STAT1;EIF2AK2;HERC5;ISG15;IFIT1;MX1;PLSCR1;IFI6;IFIT3;MX2;IFI44L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE_TO_SYMBIONT	12/338	2.667712e-19	1.147116e-16	2.093251e+02	8.952394e+03	RSAD2;STAT1;EIF2AK2;HERC5;ISG15;IFIT1;MX1;PLSCR1;IFI6;IFIT3;MX2;IFI44L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENDOCYTOSIS	1/709	4.267415e-01	4.932765e-01	2.738350e+00	2.331915e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1/47	3.560405e-02	1.281150e-01	4.319577e+01	1.440707e+02	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION	1/604	3.766842e-01	4.562653e-01	3.232780e+00	3.156319e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	1/75	5.624887e-02	1.601789e-01	2.692224e+01	7.748138e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENDOTHELIAL_CELL_MIGRATION	1/286	1.990633e-01	3.062512e-01	6.948789e+00	1.121627e+01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENDOTHELIAL_CELL_PROLIFERATION	1/209	1.494630e-01	2.587328e-01	9.553213e+00	1.815785e+01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENTRY_INTO_HOST	2/164	6.885373e-03	7.337980e-02	2.199487e+01	1.094983e+02	LY6E;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	1/1022	5.546002e-01	5.991911e-01	1.867588e+00	1.100958e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_EPITHELIAL_CELL_DIFFERENTIATION	1/747	4.439136e-01	5.029851e-01	2.593690e+00	2.106401e+00	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	1/47	3.560405e-02	1.281150e-01	4.319577e+01	1.440707e+02	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_EPITHELIAL_CELL_PROLIFERATION	1/491	3.182728e-01	4.083216e-01	4.001371e+00	4.580955e+00	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_EPITHELIUM_DEVELOPMENT	1/1244	6.285664e-01	6.552328e-01	1.515702e+00	7.037612e-01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ERBB_SIGNALING_PATHWAY	1/125	9.209222e-02	2.067867e-01	1.606855e+01	3.832293e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ERYTHROCYTE_HOMEOSTASIS	2/141	5.136618e-03	6.803310e-02	2.565180e+01	1.352199e+02	ISG15;STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	3/1696	1.365528e-01	2.472324e-01	2.937975e+00	5.849637e+00	RSAD2;IFIT1;MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	1/160	1.164221e-01	2.301679e-01	1.251984e+01	2.692432e+01	MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_EXECUTION_PHASE_OF_APOPTOSIS	1/76	5.697850e-02	1.617212e-01	2.656428e+01	7.610883e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_EXPORT_FROM_CELL	1/910	5.122691e-01	5.648095e-01	2.110311e+00	1.411598e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1/229	1.626147e-01	2.726095e-01	8.707991e+00	1.581695e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	1/32	2.437169e-02	1.139112e-01	6.381445e+01	2.370281e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_FOAM_CELL_DIFFERENTIATION	1/41	3.112567e-02	1.262645e-01	4.961047e+01	1.721346e+02	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS	1/250	1.762196e-01	2.832688e-01	7.966346e+00	1.382977e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_GLYCEROLIPID_METABOLIC_PROCESS	1/390	2.617792e-01	3.596328e-01	5.065778e+00	6.789429e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS	1/210	1.501252e-01	2.587328e-01	9.507119e+00	1.802821e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	1/298	2.065455e-01	3.124800e-01	6.664329e+00	1.051121e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	1/133	9.770784e-02	2.129828e-01	1.509213e+01	3.510087e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	1/36	2.737887e-02	1.201318e-01	5.661243e+01	2.036906e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	1/36	2.737887e-02	1.201318e-01	5.661243e+01	2.036906e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HEMOPOIESIS	4/950	4.984119e-03	6.803310e-02	7.655137e+00	4.058370e+01	RSAD2;ISG15;STAT1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HEMOSTASIS	1/232	1.645710e-01	2.748176e-01	8.593804e+00	1.550677e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS	2/317	2.411000e-02	1.139112e-01	1.123877e+01	4.186588e+01	ISG15;STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HOMEOSTATIC_PROCESS	2/1734	3.911217e-01	4.654832e-01	1.895195e+00	1.779089e+00	ISG15;STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_IMMUNE_EFFECTOR_PROCESS	1/700	4.226026e-01	4.904700e-01	2.774913e+00	2.390096e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	1/348	2.370248e-01	3.386068e-01	5.690548e+00	8.192060e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	3/504	6.214454e-03	7.125908e-02	1.058668e+01	5.378962e+01	RSAD2;EIF2AK2;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_IMPORT_INTO_CELL	1/936	5.224178e-01	5.742166e-01	2.048785e+00	1.330250e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY	1/44	3.336728e-02	1.264135e-01	4.618193e+01	1.570268e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INFLAMMATORY_RESPONSE	2/890	1.480424e-01	2.585219e-01	3.871381e+00	7.395332e+00	EIF2AK2;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INNATE_IMMUNE_RESPONSE	11/977	5.433486e-12	5.840998e-10	4.890723e+01	1.268577e+03	RSAD2;STAT1;EIF2AK2;HERC5;ISG15;IFIT1;MX1;PLSCR1;IFI6;IFIT3;MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	1/113	8.360761e-02	1.973666e-01	1.779356e+01	4.415688e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTERFERON_ALPHA_PRODUCTION	1/30	2.286485e-02	1.130102e-01	6.814787e+01	2.574732e+02	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTERFERON_BETA_PRODUCTION	1/59	4.450291e-02	1.422770e-01	3.431388e+01	1.067917e+02	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY	2/107	2.996250e-03	5.482500e-02	3.397841e+01	1.974279e+02	ISG15;STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTERLEUKIN_10_PRODUCTION	1/65	4.892354e-02	1.505631e-01	3.111227e+01	9.388117e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTERLEUKIN_27_MEDIATED_SIGNALING_PATHWAY	2/7	1.159979e-05	4.750391e-04	6.551347e+02	7.445293e+03	STAT1;MX1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY	2/357	3.005289e-02	1.262056e-01	9.953378e+00	3.488456e+01	RSAD2;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTRACELLULAR_TRANSPORT	1/1602	7.241647e-01	7.318233e-01	1.153757e+00	3.723593e-01	MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1/319	2.194826e-01	3.226582e-01	6.218102e+00	9.429641e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ISG15_PROTEIN_CONJUGATION	2/6	8.289255e-06	3.751979e-04	8.007613e+02	9.369348e+03	ISG15;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT	1/150	1.095336e-01	2.256394e-01	1.336420e+01	2.955526e+01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_KIDNEY_MESENCHYME_DEVELOPMENT	1/17	1.301733e-02	9.487204e-02	1.219216e+02	5.293196e+02	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_KIDNEY_MORPHOGENESIS	1/99	7.361537e-02	1.829746e-01	2.033730e+01	5.305801e+01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LEUKOCYTE_DIFFERENTIATION	1/620	3.845666e-01	4.619097e-01	3.146614e+00	3.007025e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	1/458	3.002743e-01	3.930532e-01	4.297456e+00	5.170092e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LIPID_BIOSYNTHETIC_PROCESS	1/743	4.421289e-01	5.029851e-01	2.608220e+00	2.128709e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LIPID_LOCALIZATION	1/503	3.247099e-01	4.137045e-01	3.903345e+00	4.390573e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LIPID_METABOLIC_PROCESS	1/1407	6.753922e-01	6.933998e-01	1.328058e+00	5.212120e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LYMPHOCYTE_ACTIVATION	1/796	4.653482e-01	5.224536e-01	2.427556e+00	1.857006e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	1/358	2.429880e-01	3.454044e-01	5.528478e+00	7.821378e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MACROMOLECULE_CATABOLIC_PROCESS	2/1419	2.994974e-01	3.926337e-01	2.357502e+00	2.842322e+00	ISG15;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MAPK_CASCADE	1/779	4.580006e-01	5.148765e-01	2.482825e+00	1.938800e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MAST_CELL_ACTIVATION	1/73	5.478803e-02	1.575843e-01	2.766778e+01	8.035507e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MEMBRANE_DEPOLARIZATION	1/80	5.989175e-02	1.640347e-01	2.522251e+01	7.100683e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MEMBRANE_ORGANIZATION	1/814	4.730266e-01	5.290024e-01	2.371553e+00	1.775354e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MESENCHYMAL_CELL_DIFFERENTIATION	1/264	1.851745e-01	2.910696e-01	7.537591e+00	1.271182e+01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MESENCHYMAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	1/7	5.379361e-03	6.803310e-02	3.096525e+02	1.617992e+03	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MESENCHYMAL_CELL_PROLIFERATION	1/44	3.336728e-02	1.264135e-01	4.618193e+01	1.570268e+02	STAT1
