Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	1/1039	8.687024e-01	8.875055e-01	7.282303e-01	1.025018e-01	NT5C3A
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CARBOHYDRATE_HOMEOSTASIS	1/254	3.850068e-01	4.960059e-01	3.110562e+00	2.969013e+00	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CARBOHYDRATE_METABOLIC_PROCESS	1/569	6.664790e-01	7.272281e-01	1.364261e+00	5.535441e-01	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	2/119	2.144706e-02	1.238830e-01	1.158136e+01	4.449753e+01	RSAD2;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION	1/19	3.549947e-02	1.527217e-01	4.314513e+01	1.440287e+02	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	2/93	1.347677e-02	1.011983e-01	1.489225e+01	6.413776e+01	RSAD2;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	1/22	4.099138e-02	1.593359e-01	3.711915e+01	1.185732e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION	1/10	1.883951e-02	1.183379e-01	8.405840e+01	3.338631e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_CATABOLIC_PROCESS	4/1613	3.676374e-01	4.843198e-01	1.488211e+00	1.489191e+00	DTX3L;PNPT1;OAS2;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_COMPONENT_MORPHOGENESIS	1/789	7.837877e-01	8.205433e-01	9.721510e-01	2.368326e-01	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_DEFENSE_RESPONSE	1/52	9.426357e-02	2.313870e-01	1.547240e+01	3.654056e+01	MNDA
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_LIPID_METABOLIC_PROCESS	1/1005	8.594310e-01	8.813035e-01	7.542702e-01	1.142604e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS	1/28	5.188408e-02	1.752812e-01	2.901146e+01	8.583745e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	1/127	2.151586e-01	3.554420e-01	6.274676e+00	9.640286e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPIRATION	1/243	3.718384e-01	4.879087e-01	3.253524e+00	3.218698e+00	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	1/318	4.564596e-01	5.573328e-01	2.475267e+00	1.941241e+00	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_DSRNA	2/23	8.663264e-04	1.376126e-02	6.360793e+01	4.485153e+02	IFIT1;IFIH1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA	2/17	4.690484e-04	7.988330e-03	8.825761e+01	6.764773e+02	IFIT1;IFIH1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	1/345	4.841193e-01	5.791203e-01	2.278048e+00	1.652551e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	1/280	4.150736e-01	5.210498e-01	2.817384e+00	2.477325e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA	3/27	1.788747e-05	4.546169e-04	8.039959e+01	8.788809e+02	MNDA;OAS1;PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1	1/110	1.892140e-01	3.353880e-01	7.255207e+00	1.207902e+01	ZBP1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	2/695	3.824787e-01	4.940225e-01	1.903744e+00	1.829655e+00	IFIT1;IFIH1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	2/550	2.809442e-01	4.117234e-01	2.425629e+00	3.079577e+00	IFIT1;IFIH1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	1/256	3.873721e-01	4.972328e-01	3.085891e+00	2.926566e+00	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_STARVATION	1/178	2.882388e-01	4.173273e-01	4.460004e+00	5.548093e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_STRESS	7/1966	7.380109e-02	2.039664e-01	2.193789e+00	5.717852e+00	PARP9;IRF7;MNDA;LGALS9;PNPT1;EIF2AK2;DTX3L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	1/109	1.876622e-01	3.344314e-01	7.322454e+00	1.225128e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	2/119	2.144706e-02	1.238830e-01	1.158136e+01	4.449753e+01	PARP9;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN	1/89	1.560110e-01	2.976099e-01	8.986534e+00	1.669544e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_VIRUS	4/88	2.292679e-05	5.652993e-04	3.077073e+01	3.287300e+02	IFI6;OAS1;IFIH1;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_SENESCENCE	1/110	1.892140e-01	3.353880e-01	7.255207e+00	1.207902e+01	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_ACTIVATION	5/1109	5.706317e-02	1.841150e-01	2.809507e+00	8.045293e+00	RSAD2;MNDA;LGALS9;IFI35;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	2/307	1.151736e-01	2.536891e-01	4.411032e+00	9.533629e+00	IFI35;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_ADHESION	1/1531	9.517810e-01	9.552504e-01	4.809199e-01	2.376724e-02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CELL_ADHESION	1/962	8.467895e-01	8.717570e-01	7.898404e-01	1.313529e-01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CELL_SIGNALING	1/1713	9.669434e-01	9.675291e-01	4.254415e-01	1.430134e-02	TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CHEMOTAXIS	1/325	4.637662e-01	5.629256e-01	2.420985e+00	1.860224e+00	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CYCLE	6/1841	1.317106e-01	2.699578e-01	1.979232e+00	4.012197e+00	PARP9;HERC5;PNPT1;PLSCR1;DTX3L;MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING	2/192	5.139748e-02	1.752812e-01	7.116373e+00	2.112258e+01	DTX3L;PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CYCLE_PHASE_TRANSITION	2/574	2.979550e-01	4.280188e-01	2.320991e+00	2.810286e+00	DTX3L;PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CYCLE_PROCESS	3/1323	4.643022e-01	5.629421e-01	1.392133e+00	1.068072e+00	DTX3L;PARP9;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_KILLING	1/225	3.496960e-01	4.685303e-01	3.517680e+00	3.695995e+00	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_MOTILITY	3/1813	6.823002e-01	7.390927e-01	9.879047e-01	3.776617e-01	IFITM1;PARP9;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_PART_MORPHOGENESIS	1/680	7.318229e-01	7.791446e-01	1.134688e+00	3.542687e-01	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	3/72	3.438816e-04	6.174918e-03	2.827661e+01	2.255120e+02	IFI35;OAS1;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHEMICAL_HOMEOSTASIS	1/1037	8.681739e-01	8.875055e-01	7.297147e-01	1.031548e-01	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	1/11	2.070435e-02	1.221557e-01	7.604892e+01	2.948730e+02	OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	2/20	6.529400e-04	1.078657e-02	7.393415e+01	5.422349e+02	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHEMOKINE_PRODUCTION	4/105	4.592843e-05	9.853736e-04	2.559452e+01	2.556489e+02	EIF2AK2;OAS1;LGALS9;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHROMATIN_REMODELING	1/638	7.087135e-01	7.602563e-01	1.212151e+00	4.173485e-01	DTX3L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHROMOSOME_SEGREGATION	1/441	5.718067e-01	6.501202e-01	1.772628e+00	9.908179e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHROMOSOME_SEPARATION	1/81	1.430174e-01	2.836031e-01	9.883689e+00	1.922169e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	11/512	1.715067e-09	7.657543e-08	1.638889e+01	3.307903e+02	OAS2;IFITM1;PARP9;IRF7;USP18;OAS3;ZBP1;ISG15;OAS1;IFIH1;MX1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOKINE_PRODUCTION	10/883	3.973893e-06	1.238655e-04	8.116095e+00	1.009298e+02	RSAD2;OAS2;IRF7;XAF1;LGALS9;OAS3;ISG15;OAS1;IFIH1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1/123	2.091277e-01	3.525295e-01	6.480906e+00	1.014139e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOSOLIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	7/150	1.184324e-08	4.771960e-07	3.306820e+01	6.035446e+02	RSAD2;DDX60;IRF7;OAS3;OAS1;IFIH1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE	30/1855	9.890703e-25	2.723240e-22	3.924205e+01	2.169027e+03	DDX60L;OAS2;IFITM1;ZBP1;NT5C3A;MNDA;OAS3;SAMD9;IFIT1;MX1;EIF2AK2;MX2;DDX60;PARP9;IRF7;TRIM22;HERC5;IFIH1;PLSCR1;DTX3L;IFI44L;IFIT2;RSAD2;USP18;LGALS9;IFI35;ISG15;OAS1;IFI6;IFIT3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	4/334	3.590413e-03	4.434474e-02	7.767268e+00	4.372574e+01	ISG15;OAS2;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE_TO_FUNGUS	1/56	1.011453e-01	2.374588e-01	1.435431e+01	3.288857e+01	ZBP1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	30/1235	5.552832e-30	3.057759e-27	6.151613e+01	4.143926e+03	DDX60L;OAS2;IFITM1;ZBP1;NT5C3A;MNDA;OAS3;SAMD9;IFIT1;MX1;EIF2AK2;MX2;DDX60;PARP9;IRF7;TRIM22;HERC5;IFIH1;PLSCR1;DTX3L;IFI44L;IFIT2;RSAD2;USP18;LGALS9;IFI35;ISG15;OAS1;IFI6;IFIT3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE_TO_SYMBIONT	26/338	4.577083e-38	3.780671e-35	1.410519e+02	1.212724e+04	DDX60L;OAS2;IFITM1;ZBP1;NT5C3A;OAS3;IFIT1;MX1;EIF2AK2;MX2;DDX60;PARP9;IRF7;TRIM22;HERC5;IFIH1;PLSCR1;DTX3L;IFI44L;IFIT2;RSAD2;USP18;ISG15;OAS1;IFI6;IFIT3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DENDRITIC_CELL_APOPTOTIC_PROCESS	1/12	2.256575e-02	1.242621e-01	6.943240e+01	2.632406e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DENDRITIC_CELL_CHEMOTAXIS	1/26	4.826662e-02	1.690534e-01	3.129009e+01	9.484073e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DENDRITIC_CELL_DIFFERENTIATION	1/48	8.733063e-02	2.209345e-01	1.677880e+01	4.090763e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DENDRITIC_CELL_MIGRATION	1/33	6.086928e-02	1.886605e-01	2.454183e+01	6.869325e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DETECTION_OF_VIRUS	1/6	1.134551e-02	9.425281e-02	1.452217e+02	6.504381e+02	IFIH1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	1/1000	8.580149e-01	8.803979e-01	7.582490e-01	1.161136e-01	TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	1/238	3.657624e-01	4.822342e-01	3.322884e+00	3.342061e+00	TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DNA_DAMAGE_RESPONSE	4/881	8.453978e-02	2.175286e-01	2.841715e+00	7.020550e+00	DTX3L;MNDA;PARP9;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING	2/135	2.711231e-02	1.378920e-01	1.018489e+01	3.674472e+01	DTX3L;PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DNA_METABOLIC_PROCESS	2/1037	5.933405e-01	6.686210e-01	1.251726e+00	6.533844e-01	DTX3L;PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DNA_REPAIR	2/598	3.149213e-01	4.444198e-01	2.224774e+00	2.570576e+00	DTX3L;PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DNA_REPAIR_DEPENDENT_CHROMATIN_REMODELING	1/20	3.733350e-02	1.553525e-01	4.093045e+01	1.345738e+02	DTX3L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DOUBLE_STRAND_BREAK_REPAIR	2/307	1.151736e-01	2.536891e-01	4.411032e+00	9.533629e+00	DTX3L;PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENDOCYTOSIS	1/709	7.467277e-01	7.922891e-01	1.086561e+00	3.173354e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	2/47	3.596970e-03	4.434474e-02	3.001935e+01	1.689388e+02	RSAD2;OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION	1/604	6.885972e-01	7.438498e-01	1.282757e+00	4.785951e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	1/75	1.331446e-01	2.708804e-01	1.068300e+01	2.154034e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENDOSOMAL_VESICLE_FUSION	1/12	2.256575e-02	1.242621e-01	6.943240e+01	2.632406e+02	SAMD9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT	1/74	1.314884e-01	2.699435e-01	1.082891e+01	2.197008e+01	DTX3L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	1/337	4.760699e-01	5.711456e-01	2.333184e+00	1.731667e+00	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENTRY_INTO_HOST	5/164	1.395813e-05	3.602943e-04	2.045782e+01	2.287072e+02	IFITM1;TRIM22;LGALS9;LY6E;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	1/1022	8.641436e-01	8.844890e-01	7.410335e-01	1.082030e-01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ERBB_SIGNALING_PATHWAY	1/125	2.121488e-01	3.543678e-01	6.376135e+00	9.885990e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ERK1_AND_ERK2_CASCADE	1/345	4.841193e-01	5.791203e-01	2.278048e+00	1.652551e+00	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ERYTHROCYTE_HOMEOSTASIS	1/141	2.359166e-01	3.722389e-01	5.645347e+00	8.153445e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	1/473	5.976728e-01	6.707578e-01	1.649793e+00	8.491681e-01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	4/1696	4.045249e-01	5.136570e-01	1.408642e+00	1.274880e+00	RSAD2;DTX3L;IFIT1;MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	2/160	3.702095e-02	1.553525e-01	8.567335e+00	2.824026e+01	PNPT1;MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_EXECUTION_PHASE_OF_APOPTOSIS	1/76	1.347977e-01	2.739063e-01	1.054096e+01	2.112387e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_EXOCYTOSIS	1/352	4.910638e-01	5.848863e-01	2.231863e+00	1.587260e+00	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_EXPORT_FROM_CELL	2/910	5.211725e-01	6.088946e-01	1.436550e+00	9.361626e-01	RSAD2;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	2/229	7.007860e-02	1.992596e-01	5.947531e+00	1.580936e+01	IFI6;TNFSF10
c5.all.v2023.2.Hs.symbols.gmt	GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	1/32	5.907889e-02	1.876891e-01	2.532224e+01	7.163363e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	1/511	6.264183e-01	6.945255e-01	1.523929e+00	7.127979e-01	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_GLAND_DEVELOPMENT	2/444	2.061659e-01	3.496777e-01	3.023554e+00	4.774415e+00	PNPT1;OAS2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_GLUCOSE_METABOLIC_PROCESS	1/193	3.084424e-01	4.385085e-01	4.109269e+00	4.833405e+00	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS	1/250	3.802497e-01	4.930694e-01	3.161089e+00	3.056543e+00	PLSCR1
