Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA	2/17	9.990687e-04	1.790831e-02	5.962673e+01	4.119424e+02	IFIT1;IFIH1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	1/345	6.195547e-01	7.051123e-01	1.552799e+00	7.434091e-01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	1/280	5.429708e-01	6.463365e-01	1.920435e+00	1.172809e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	1/612	8.220741e-01	8.663799e-01	8.625565e-01	1.689962e-01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	1/208	4.404241e-01	5.671457e-01	2.596532e+00	2.129201e+00	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA	4/27	8.831537e-07	3.275282e-05	7.356415e+01	1.025467e+03	IFITM2;OAS1;PNPT1;STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1	1/110	2.638031e-01	4.311857e-01	4.945462e+00	6.590087e+00	GBP1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_LIPID	1/612	8.220741e-01	8.663799e-01	8.625565e-01	1.689962e-01	CMPK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	3/695	3.031084e-01	4.628103e-01	1.838288e+00	2.194300e+00	IFIT1;IFIH1;STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	3/550	1.954878e-01	3.624951e-01	2.343140e+00	3.824606e+00	IFIT1;IFIH1;STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	1/256	5.110262e-01	6.199759e-01	2.103462e+00	1.412127e+00	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	2/1299	8.834390e-01	9.118413e-01	6.652537e-01	8.244694e-02	CMPK2;STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_PEPTIDE	1/379	6.544426e-01	7.312759e-01	1.410795e+00	5.981367e-01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	1/312	5.823961e-01	6.782533e-01	1.720271e+00	9.299864e-01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_STARVATION	1/178	3.913141e-01	5.340842e-01	3.040121e+00	2.852377e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_STRESS	6/1966	4.667914e-01	5.878620e-01	1.193812e+00	9.095331e-01	PARP9;IRF7;LGALS9;PNPT1;EIF2AK2;DTX3L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	1/109	2.617447e-01	4.297809e-01	4.991300e+00	6.690267e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	5/119	1.947984e-05	5.586818e-04	1.873799e+01	2.032347e+02	PARP14;STAT1;PARP9;GBP1;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN	1/89	2.193715e-01	3.877306e-01	6.125614e+00	9.292486e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_VIRUS	4/88	1.035433e-04	2.530929e-03	2.039434e+01	1.871287e+02	IFI6;OAS1;IFIH1;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_SENESCENCE	1/110	2.638031e-01	4.311857e-01	4.945462e+00	6.590087e+00	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_ACTIVATION	6/1109	8.533490e-02	2.396284e-01	2.225034e+00	5.476190e+00	RSAD2;BST2;LGALS9;IFI35;PLSCR1;CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	2/307	2.091788e-01	3.752656e-01	2.980048e+00	4.662483e+00	IFI35;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_ADHESION	2/1531	9.328405e-01	9.514177e-01	5.571226e-01	3.873174e-02	GBP1;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CELL_ADHESION	1/962	9.353709e-01	9.520556e-01	5.383673e-01	3.596948e-02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CELL_SIGNALING	3/1713	8.650412e-01	8.974881e-01	7.037884e-01	1.020339e-01	RNF213;TNFSF10;CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CELL_SIGNALING_BY_WNT	1/462	7.269554e-01	7.869557e-01	1.152024e+00	3.673690e-01	RNF213
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CHEMOTAXIS	1/325	5.974413e-01	6.894293e-01	1.650231e+00	8.500329e-01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CYCLE	6/1841	4.031026e-01	5.426475e-01	1.284240e+00	1.166814e+00	PARP9;HERC5;PNPT1;PLSCR1;DTX3L;MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING	2/192	9.922098e-02	2.571377e-01	4.807774e+00	1.110791e+01	DTX3L;PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CYCLE_PHASE_TRANSITION	2/574	4.754143e-01	5.947444e-01	1.568018e+00	1.165929e+00	DTX3L;PARP9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CYCLE_PROCESS	3/1323	7.195559e-01	7.800799e-01	9.317190e-01	3.066483e-01	DTX3L;PARP9;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	1/57	1.465602e-01	3.108984e-01	9.610868e+00	1.845593e+01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT	1/23	6.189390e-02	2.083471e-01	2.417632e+01	6.726660e+01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_GROWTH	2/500	4.053230e-01	5.452469e-01	1.807852e+00	1.632619e+00	BST2;CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_KILLING	2/225	1.288838e-01	2.892716e-01	4.090870e+00	8.381554e+00	GBP1;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_MOTILITY	5/1813	5.731877e-01	6.726278e-01	1.082266e+00	6.023264e-01	IFITM1;STAT1;PARP9;BST2;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_PART_MORPHOGENESIS	1/680	8.536363e-01	8.891873e-01	7.734315e-01	1.223956e-01	PNPT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_PROJECTION_ORGANIZATION	1/1623	9.909506e-01	9.918728e-01	3.076163e-01	2.796423e-03	CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	1/23	6.189390e-02	2.083471e-01	2.417632e+01	6.726660e+01	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_PROLIFERATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT	1/10	2.738790e-02	1.572262e-01	5.729808e+01	2.061387e+02	STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_SUBSTRATE_ADHESION	1/356	6.312043e-01	7.119667e-01	1.503884e+00	6.919757e-01	GBP1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	3/72	1.049492e-03	1.865668e-02	1.892596e+01	1.298217e+02	IFI35;OAS1;LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHEMICAL_HOMEOSTASIS	1/1037	9.481080e-01	9.601602e-01	4.973829e-01	2.650396e-02	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	1/11	3.008585e-02	1.617854e-01	5.183845e+01	1.816264e+02	OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	2/20	1.388339e-03	2.333061e-02	4.994981e+01	3.286521e+02	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHEMOKINE_PRODUCTION	4/105	2.049959e-04	4.499451e-03	1.696362e+01	1.440638e+02	EIF2AK2;OAS1;LGALS9;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHROMATIN_REMODELING	1/638	8.348610e-01	8.742873e-01	8.262342e-01	1.491270e-01	DTX3L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHROMOSOME_SEGREGATION	1/441	7.101619e-01	7.734472e-01	1.208281e+00	4.135490e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHROMOSOME_SEPARATION	1/81	2.017618e-01	3.702983e-01	6.737157e+00	1.078395e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT	3/1224	6.681271e-01	7.396508e-01	1.012741e+00	4.084150e-01	TYMP;RNF213;STAT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CIRCULATORY_SYSTEM_PROCESS	2/602	5.006670e-01	6.132885e-01	1.492685e+00	1.032660e+00	STAT1;CD38
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	15/512	5.443148e-12	5.024618e-10	1.492835e+01	3.871916e+02	PARP14;IFITM1;OAS2;STAT1;IRF7;PARP9;USP18;IFITM2;OAS3;OASL;ISG15;OAS1;IFIH1;MX1;IFITM3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOKINE_PRODUCTION	13/883	6.160563e-07	2.324802e-05	6.933344e+00	9.914632e+01	RSAD2;OAS2;STAT1;IRF7;GBP1;XAF1;OAS3;BST2;LGALS9;ISG15;OAS1;IFIH1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	2/123	4.574259e-02	1.871776e-01	7.565158e+00	2.333643e+01	RSAD2;BST2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOLYSIS	1/7	1.924977e-02	1.362048e-01	8.375629e+01	3.308588e+02	GBP1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOSKELETON_ORGANIZATION	1/1527	9.879060e-01	9.902078e-01	3.287252e-01	3.999834e-03	BST2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOSOLIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	8/150	7.908952e-09	4.476883e-07	2.473386e+01	4.614169e+02	RSAD2;DDX60;IRF7;OAS3;OASL;OAS1;IFIH1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE	40/1855	8.258074e-30	1.776312e-27	2.709026e+01	1.814136e+03	DDX60L;IFITM1;OAS2;GBP1;NT5C3A;OAS3;SHFL;SAMD9;IFIT1;ISG20;RNF213;IFIT5;MX1;EIF2AK2;IFITM3;MX2;DDX60;PARP14;STAT1;IRF7;TRIM22;PARP9;BST2;HERC5;OASL;IFIH1;PLSCR1;IFI6;DTX3L;IFI44L;IFIT2;RSAD2;USP18;IRF9;LGALS9;IFI35;ISG15;OAS1;IFITM2;IFIT3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	6/334	3.139953e-04	6.494268e-03	7.790535e+00	6.283949e+01	OAS2;GBP1;OAS3;ISG15;OAS1;RNF213
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	40/1235	9.142891e-37	4.916590e-34	4.258811e+01	3.534075e+03	DDX60L;IFITM1;OAS2;GBP1;NT5C3A;OAS3;SHFL;SAMD9;IFIT1;ISG20;RNF213;IFIT5;MX1;EIF2AK2;IFITM3;MX2;DDX60;PARP14;STAT1;IRF7;TRIM22;PARP9;BST2;HERC5;OASL;IFIH1;PLSCR1;IFI6;DTX3L;IFI44L;IFIT2;RSAD2;USP18;IRF9;LGALS9;IFI35;ISG15;OAS1;IFITM2;IFIT3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE_TO_SYMBIONT	35/338	5.471568e-49	8.927240e-46	1.146923e+02	1.274542e+04	DDX60L;IFITM1;OAS2;GBP1;NT5C3A;OAS3;SHFL;IFIT1;ISG20;IFIT5;MX1;EIF2AK2;IFITM3;MX2;DDX60;STAT1;IRF7;TRIM22;PARP9;BST2;HERC5;OASL;IFIH1;PLSCR1;IFI6;DTX3L;IFI44L;IFIT2;RSAD2;USP18;IRF9;ISG15;OAS1;IFITM2;IFIT3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DENDRITIC_CELL_APOPTOTIC_PROCESS	1/12	3.277646e-02	1.654980e-01	4.732832e+01	1.617703e+02	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DENDRITIC_CELL_CHEMOTAXIS	1/26	6.968456e-02	2.188865e-01	2.132875e+01	5.681503e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DENDRITIC_CELL_CYTOKINE_PRODUCTION	1/19	5.140667e-02	1.946756e-01	2.940970e+01	8.728761e+01	BST2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DENDRITIC_CELL_DIFFERENTIATION	1/48	1.249079e-01	2.843142e-01	1.143719e+01	2.379139e+01	LGALS9
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DENDRITIC_CELL_MIGRATION	1/33	8.761666e-02	2.422409e-01	1.672883e+01	4.073109e+01	LGALS9
