Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	1/119	8.785912e-02	1.892097e-01	1.688739e+01	4.107047e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION	1/19	1.453833e-02	7.024826e-02	1.087297e+02	4.600318e+02	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	1/93	6.930193e-02	1.667306e-01	2.166319e+01	5.782517e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_DSRNA	1/23	1.757379e-02	7.956638e-02	8.938161e+01	3.612221e+02	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA	1/17	1.301733e-02	6.623861e-02	1.219216e+02	5.293196e+02	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	1/345	2.352273e-01	3.235782e-01	5.741004e+00	8.308398e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	1/280	1.952975e-01	2.835759e-01	7.100179e+00	1.159623e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA	1/27	2.060052e-02	8.906240e-02	7.587443e+01	2.945778e+02	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	1/695	4.202912e-01	4.766616e-01	2.795636e+00	2.423278e+00	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	1/550	3.493796e-01	4.194014e-01	3.560635e+00	3.744351e+00	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_STARVATION	1/178	1.286964e-01	2.247346e-01	1.123973e+01	2.304481e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_STRESS	1/1966	7.974323e-01	7.974323e-01	9.209291e-01	2.084600e-01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	1/109	8.076299e-02	1.814013e-01	1.845336e+01	4.643302e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN	1/89	6.641589e-02	1.623298e-01	2.264699e+01	6.141454e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_VIRUS	2/88	2.039657e-03	1.543161e-02	4.148255e+01	2.569833e+02	IFI6;OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_ACTIVATION	1/1109	5.850883e-01	6.116832e-01	1.712893e+00	9.180975e-01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CYCLE	1/1841	7.746146e-01	7.786772e-01	9.905011e-01	2.529638e-01	HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	1/72	5.405682e-02	1.452461e-01	2.805619e+01	8.186008e+01	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHEMICAL_HOMEOSTASIS	1/1037	5.600016e-01	5.940977e-01	1.839064e+00	1.066318e+00	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	1/11	8.441143e-03	4.902684e-02	1.916502e+02	9.150605e+02	OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	2/20	1.043451e-04	1.090880e-03	1.946396e+02	1.784419e+03	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHEMOKINE_PRODUCTION	3/105	6.608217e-05	7.307163e-04	5.288722e+01	5.090189e+02	EIF2AK2;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	5/512	2.971665e-05	3.924717e-04	1.956467e+01	2.039383e+02	OAS3;OASL;ISG15;OAS1;MX1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOKINE_PRODUCTION	6/883	3.003262e-05	3.924717e-04	1.449162e+01	1.509045e+02	RSAD2;XAF1;OAS3;ISG15;OAS1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1/123	9.068323e-02	1.903024e-01	1.633258e+01	3.920445e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOSOLIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	5/150	7.150886e-08	2.164084e-06	6.954426e+01	1.144243e+03	RSAD2;OAS3;OASL;OAS1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE	12/1855	1.865388e-10	8.938317e-09	3.413441e+01	7.646921e+02	RSAD2;OAS3;EIF2AK2;HERC5;OASL;ISG15;IFIT1;OAS1;MX1;IFI6;IFIT3;IFI44L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	3/334	1.951125e-03	1.516077e-02	1.615934e+01	1.008237e+02	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	12/1235	1.527996e-12	1.098247e-10	5.324158e+01	1.448547e+03	RSAD2;OAS3;EIF2AK2;HERC5;OASL;ISG15;IFIT1;OAS1;MX1;IFI6;IFIT3;IFI44L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE_TO_SYMBIONT	12/338	2.667712e-19	7.669671e-17	2.093251e+02	8.952394e+03	RSAD2;OAS3;EIF2AK2;HERC5;OASL;ISG15;IFIT1;OAS1;MX1;IFI6;IFIT3;IFI44L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	2/47	5.865803e-04	5.034085e-03	7.902930e+01	5.880729e+02	RSAD2;OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	1/75	5.624887e-02	1.470141e-01	2.692224e+01	7.748138e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	1/1022	5.546002e-01	5.894549e-01	1.867588e+00	1.100958e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ERBB_SIGNALING_PATHWAY	1/125	9.209222e-02	1.904785e-01	1.606855e+01	3.832293e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ERYTHROCYTE_HOMEOSTASIS	1/141	1.032910e-01	2.020148e-01	1.422690e+01	3.229797e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	2/1696	3.802331e-01	4.434768e-01	1.941849e+00	1.877711e+00	RSAD2;IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_EXPORT_FROM_CELL	1/910	5.122691e-01	5.549510e-01	2.110311e+00	1.411598e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1/229	1.626147e-01	2.554740e-01	8.707991e+00	1.581695e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_GLUCOSE_METABOLIC_PROCESS	1/193	1.388031e-01	2.333679e-01	1.035584e+01	2.044967e+01	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	1/133	9.770784e-02	1.937311e-01	1.509213e+01	3.510087e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	1/36	2.737887e-02	1.049523e-01	5.661243e+01	2.036906e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	1/36	2.737887e-02	1.049523e-01	5.661243e+01	2.036906e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HEMOPOIESIS	3/950	3.391983e-02	1.160663e-01	5.471599e+00	1.851455e+01	RSAD2;ISG15;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS	1/317	2.182591e-01	3.091108e-01	6.258049e+00	9.525204e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HOMEOSTATIC_PROCESS	2/1734	3.911217e-01	4.497899e-01	1.895195e+00	1.779089e+00	ISG15;OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_IMMUNE_EFFECTOR_PROCESS	1/700	4.226026e-01	4.773998e-01	2.774913e+00	2.390096e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	1/348	2.370248e-01	3.249497e-01	5.690548e+00	8.192060e+00	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	5/504	2.755359e-05	3.772218e-04	1.988641e+01	2.087949e+02	RSAD2;OAS3;OASL;OAS1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY	1/44	3.336728e-02	1.155794e-01	4.618193e+01	1.570268e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INFLAMMATORY_RESPONSE	1/890	5.043258e-01	5.496540e-01	2.160086e+00	1.478650e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INNATE_IMMUNE_RESPONSE	11/977	5.433486e-12	3.124255e-10	4.890723e+01	1.268577e+03	RSAD2;OAS3;EIF2AK2;HERC5;OASL;ISG15;IFIT1;OAS1;MX1;IFI6;IFIT3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	1/93	6.930193e-02	1.667306e-01	2.166319e+01	5.782517e+01	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	1/113	8.360761e-02	1.845421e-01	1.779356e+01	4.415688e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTERFERON_BETA_PRODUCTION	3/59	1.170635e-05	1.819230e-04	9.617381e+01	1.092090e+03	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY	3/107	6.990391e-05	7.583914e-04	5.186967e+01	4.963091e+02	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTERLEUKIN_10_PRODUCTION	1/65	4.892354e-02	1.385765e-01	3.111227e+01	9.388117e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTERLEUKIN_27_MEDIATED_SIGNALING_PATHWAY	3/7	1.291006e-08	4.639554e-07	1.210751e+03	2.199361e+04	OAS1;MX1;OASL
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY	5/357	5.193853e-06	9.633760e-05	2.839791e+01	3.455467e+02	RSAD2;OAS3;OASL;OAS1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1/319	2.194826e-01	3.092420e-01	6.218102e+00	9.429641e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_IP_10_PRODUCTION	2/5	5.528630e-06	9.934257e-05	1.029603e+03	1.246393e+04	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ISG15_PROTEIN_CONJUGATION	2/6	8.289255e-06	1.361806e-04	8.007613e+02	9.369348e+03	ISG15;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LEUKOCYTE_DIFFERENTIATION	1/620	3.845666e-01	4.466191e-01	3.146614e+00	3.007025e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	1/458	3.002743e-01	3.779387e-01	4.297456e+00	5.170092e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LYMPHOCYTE_ACTIVATION	1/796	4.653482e-01	5.165545e-01	2.427556e+00	1.857006e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	1/358	2.429880e-01	3.310855e-01	5.528478e+00	7.821378e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MACROMOLECULE_CATABOLIC_PROCESS	2/1419	2.994974e-01	3.779387e-01	2.357502e+00	2.842322e+00	ISG15;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MAPK_CASCADE	1/779	4.580006e-01	5.113599e-01	2.482825e+00	1.938800e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MDA_5_SIGNALING_PATHWAY	1/11	8.441143e-03	4.902684e-02	1.916502e+02	9.150605e+02	OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MEMBRANE_DEPOLARIZATION	1/80	5.989175e-02	1.510428e-01	2.522251e+01	7.100683e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MITOCHONDRIAL_DEPOLARIZATION	1/23	1.757379e-02	7.956638e-02	8.938161e+01	3.612221e+02	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MITOCHONDRION_ORGANIZATION	1/553	3.509253e-01	4.199702e-01	3.540740e+00	3.707798e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	2/21	1.152775e-04	1.183653e-03	1.846486e+02	1.674425e+03	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	1/482	3.134075e-01	3.858872e-01	4.078096e+00	4.731616e+00	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MONOSACCHARIDE_METABOLIC_PROCESS	1/261	1.832633e-01	2.718329e-01	7.625587e+00	1.293934e+01	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS	1/73	5.478803e-02	1.457683e-01	2.766778e+01	8.035507e+01	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS	2/815	1.282618e-01	2.247346e-01	4.245373e+00	8.718646e+00	ISG15;OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MYELOID_CELL_DIFFERENTIATION	1/432	2.857824e-01	3.682400e-01	4.562632e+00	5.714809e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MYELOID_CELL_HOMEOSTASIS	1/174	1.259826e-01	2.235802e-01	1.150124e+01	2.382611e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS	1/345	2.352273e-01	3.235782e-01	5.741004e+00	8.308398e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	1/243	1.717077e-01	2.632852e-01	8.199289e+00	1.444683e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	1/17	1.301733e-02	6.623861e-02	1.219216e+02	5.293196e+02	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_BINDING	1/122	8.997797e-02	1.895140e-01	1.646786e+01	3.965774e+01	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	2/481	5.168695e-02	1.419759e-01	7.331518e+00	2.171999e+01	IFI6;IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	2/957	1.662594e-01	2.587859e-01	3.586933e+00	6.435697e+00	EIF2AK2;IFIT3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	1/5	3.845163e-03	2.729591e-02	4.473218e+02	2.487530e+03	OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	2/6	8.289255e-06	1.361806e-04	8.007613e+02	9.369348e+03	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	2/31	2.541240e-04	2.356796e-03	1.219931e+02	1.009821e+03	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	1/65	4.892354e-02	1.385765e-01	3.111227e+01	9.388117e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	1/52	3.932126e-02	1.263940e-01	3.899197e+01	1.261776e+02	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	3/383	2.879217e-03	2.122499e-02	1.404231e+01	8.215086e+01	OAS1;XAF1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	3/323	1.773106e-03	1.396625e-02	1.672356e+01	1.059441e+02	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	1/133	9.770784e-02	1.937311e-01	1.509213e+01	3.510087e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1/99	7.361537e-02	1.706808e-01	2.033730e+01	5.305801e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	4/1621	3.101059e-02	1.125614e-01	4.317170e+00	1.499537e+01	EIF2AK2;OAS1;XAF1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	1/218	1.554050e-01	2.461649e-01	9.153627e+00	1.704150e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	3/205	4.762105e-04	4.212632e-03	2.663180e+01	2.037240e+02	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	3/520	6.776025e-03	4.227690e-02	1.025071e+01	5.119576e+01	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	3/91	4.310341e-05	5.273289e-04	6.129785e+01	6.161604e+02	ISG15;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION	1/7	5.379361e-03	3.514924e-02	3.096525e+02	1.617992e+03	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	2/792	1.223444e-01	2.212202e-01	4.374283e+00	9.189997e+00	IFI6;IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	3/1249	6.711848e-02	1.628402e-01	4.091953e+00	1.105358e+01	OAS1;XAF1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_PROLIFERATION	1/15	1.149413e-02	6.235022e-02	1.387527e+02	6.196582e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	1/137	1.005035e-01	1.979092e-01	1.464684e+01	3.365203e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1/97	7.217963e-02	1.700954e-01	2.076094e+01	5.457216e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	3/938	3.283213e-02	1.155794e-01	5.545377e+00	1.894493e+01	IFI6;IFIT3;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING	1/78	5.843618e-02	1.493369e-01	2.587608e+01	7.348342e+01	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION	1/218	1.554050e-01	2.461649e-01	9.153627e+00	1.704150e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	3/1009	3.954676e-02	1.263940e-01	5.134446e+00	1.658565e+01	IFI6;ISG15;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	1/437	2.885909e-01	3.687550e-01	4.509184e+00	5.603767e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION	1/74	5.551871e-02	1.457683e-01	2.728994e+01	7.889617e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION	1/78	5.843618e-02	1.493369e-01	2.587608e+01	7.348342e+01	ISG15
