names,scores,logfoldchanges,pvals,pvals_adj,Cell type,Regulation
TCP1,70.49482,3.3216894,0.0,1e-300,CD4+ T Cells,upregulated
ATP1B3,70.31931,3.4865859,0.0,1e-300,CD4+ T Cells,upregulated
TAP1,70.2821,3.4314752,0.0,1e-300,CD4+ T Cells,upregulated
SSBP1,70.20585,2.269123,0.0,1e-300,CD4+ T Cells,upregulated
PRELID1,69.95499,2.5506506,0.0,1e-300,CD4+ T Cells,upregulated
HSPA5,69.853874,2.9732955,0.0,1e-300,CD4+ T Cells,upregulated
CCT8,69.83041,2.762673,0.0,1e-300,CD4+ T Cells,upregulated
UBB,69.759056,2.0008125,0.0,1e-300,CD4+ T Cells,upregulated
IRF4,69.70686,5.970987,0.0,1e-300,CD4+ T Cells,upregulated
BZW1,69.5572,2.7628427,0.0,1e-300,CD4+ T Cells,upregulated
NUDC,69.42434,2.8011494,0.0,1e-300,CD4+ T Cells,upregulated
EBNA1BP2,69.2736,3.6870744,0.0,1e-300,CD4+ T Cells,upregulated
HSPH1,69.21669,3.726618,0.0,1e-300,CD4+ T Cells,upregulated
PDCD5,69.2166,2.84163,0.0,1e-300,CD4+ T Cells,upregulated
LY6E,68.96652,2.8334684,0.0,1e-300,CD4+ T Cells,upregulated
MRPL12,68.959854,3.6977854,0.0,1e-300,CD4+ T Cells,upregulated
OAZ1,68.94459,1.4741396,0.0,1e-300,CD4+ T Cells,upregulated
PRDX4,68.77579,4.070702,0.0,1e-300,CD4+ T Cells,upregulated
TNFRSF4,68.764084,4.341909,0.0,1e-300,CD4+ T Cells,upregulated
PTGES3,68.71502,2.0905962,0.0,1e-300,CD4+ T Cells,upregulated
NOL7,68.177216,2.513486,0.0,1e-300,CD4+ T Cells,upregulated
PSMD8,68.13865,2.517025,0.0,1e-300,CD4+ T Cells,upregulated
YWHAE,68.09431,3.0825405,0.0,1e-300,CD4+ T Cells,upregulated
ILF2,67.79368,3.0240757,0.0,1e-300,CD4+ T Cells,upregulated
EIF5B,67.78772,2.5507467,0.0,1e-300,CD4+ T Cells,upregulated
CYP51A1,67.422585,4.349876,0.0,1e-300,CD4+ T Cells,upregulated
DCTPP1,67.38372,3.5509412,0.0,1e-300,CD4+ T Cells,upregulated
TOMM40,67.35479,3.4560573,0.0,1e-300,CD4+ T Cells,upregulated
PSMB1,67.144554,2.1949,0.0,1e-300,CD4+ T Cells,upregulated
WARS,67.06174,3.704462,0.0,1e-300,CD4+ T Cells,upregulated
APRT,67.05561,1.870797,0.0,1e-300,CD4+ T Cells,upregulated
CD2,67.03716,1.989297,0.0,1e-300,CD4+ T Cells,upregulated
PSMB6,66.83435,2.6985853,0.0,1e-300,CD4+ T Cells,upregulated
DDX39A,66.748024,3.4181075,0.0,1e-300,CD4+ T Cells,upregulated
PSMA3,66.7242,2.7906332,0.0,1e-300,CD4+ T Cells,upregulated
PSMD7,66.565704,2.6053956,0.0,1e-300,CD4+ T Cells,upregulated
FKBP4,66.551765,3.5459373,0.0,1e-300,CD4+ T Cells,upregulated
MX1,66.448006,3.2800066,0.0,1e-300,CD4+ T Cells,upregulated
PSMA5,66.26393,2.7198215,0.0,1e-300,CD4+ T Cells,upregulated
HSP90B1,66.21375,2.421915,0.0,1e-300,CD4+ T Cells,upregulated
SYNCRIP,66.12662,2.8621023,0.0,1e-300,CD4+ T Cells,upregulated
MRTO4,65.90664,3.3658166,0.0,1e-300,CD4+ T Cells,upregulated
GNG5,65.66883,2.364766,0.0,1e-300,CD4+ T Cells,upregulated
CCT4,65.63963,2.645366,0.0,1e-300,CD4+ T Cells,upregulated
MANF,65.58986,3.2019696,0.0,1e-300,CD4+ T Cells,upregulated
UQCRQ,65.49471,2.5160925,0.0,1e-300,CD4+ T Cells,upregulated
CIAO2B,65.49308,2.6283512,0.0,1e-300,CD4+ T Cells,upregulated
SEC61G,65.3931,2.5306914,0.0,1e-300,CD4+ T Cells,upregulated
PUM3,65.32231,3.3270988,0.0,1e-300,CD4+ T Cells,upregulated
PSMB8,65.306526,2.4526734,0.0,1e-300,CD4+ T Cells,upregulated
PSMB5,65.258125,3.3672981,0.0,1e-300,CD4+ T Cells,upregulated
TXNDC17,65.25291,3.3090825,0.0,1e-300,CD4+ T Cells,upregulated
YWHAQ,65.2351,2.7799873,0.0,1e-300,CD4+ T Cells,upregulated
STAT1,65.1925,2.859006,0.0,1e-300,CD4+ T Cells,upregulated
COX5A,65.09121,2.4681437,0.0,1e-300,CD4+ T Cells,upregulated
SDF2L1,65.072136,3.0152338,0.0,1e-300,CD4+ T Cells,upregulated
COX6A1,64.94308,2.0795043,0.0,1e-300,CD4+ T Cells,upregulated
TOMM5,64.89129,2.6713166,0.0,1e-300,CD4+ T Cells,upregulated
NOLC1,64.85281,3.3765094,0.0,1e-300,CD4+ T Cells,upregulated
CCT7,64.66997,2.5362697,0.0,1e-300,CD4+ T Cells,upregulated
EIF2S2,64.52692,2.3326213,0.0,1e-300,CD4+ T Cells,upregulated
HNRNPM,64.51558,2.198548,0.0,1e-300,CD4+ T Cells,upregulated
EIF3J,64.493484,2.7851005,0.0,1e-300,CD4+ T Cells,upregulated
MT-ND5,64.321686,1.2966955,0.0,1e-300,CD4+ T Cells,upregulated
GPATCH4,64.31444,3.135405,0.0,1e-300,CD4+ T Cells,upregulated
NOP56,64.23006,2.6970768,0.0,1e-300,CD4+ T Cells,upregulated
XRCC5,64.12126,2.065038,0.0,1e-300,CD4+ T Cells,upregulated
SNU13,64.03829,2.0732472,0.0,1e-300,CD4+ T Cells,upregulated
HNRNPA2B1,63.96053,1.589159,0.0,1e-300,CD4+ T Cells,upregulated
PFDN2,63.924503,2.6258805,0.0,1e-300,CD4+ T Cells,upregulated
SRSF2,63.81698,2.4219532,0.0,1e-300,CD4+ T Cells,upregulated
SNRPA1,63.76084,2.958652,0.0,1e-300,CD4+ T Cells,upregulated
CYTOR,63.719864,4.3271728,0.0,1e-300,CD4+ T Cells,upregulated
MRPL52,63.666084,2.7265356,0.0,1e-300,CD4+ T Cells,upregulated
PDIA3,63.55612,2.2809892,0.0,1e-300,CD4+ T Cells,upregulated
DBI,63.54594,2.3768425,0.0,1e-300,CD4+ T Cells,upregulated
TPM3,63.506153,1.9857191,0.0,1e-300,CD4+ T Cells,upregulated
ZNF593,63.504303,3.6364305,0.0,1e-300,CD4+ T Cells,upregulated
NOP16,63.400978,3.9119291,0.0,1e-300,CD4+ T Cells,upregulated
HNRNPA3,63.327602,1.975865,0.0,1e-300,CD4+ T Cells,upregulated
ATP5MC1,63.241955,2.5648434,0.0,1e-300,CD4+ T Cells,upregulated
COX7B,63.067345,2.224174,0.0,1e-300,CD4+ T Cells,upregulated
EIF6,62.998062,2.749291,0.0,1e-300,CD4+ T Cells,upregulated
PSMD14,62.970818,3.0291321,0.0,1e-300,CD4+ T Cells,upregulated
GTPBP4,62.945526,3.0653107,0.0,1e-300,CD4+ T Cells,upregulated
DKC1,62.904465,3.0010033,0.0,1e-300,CD4+ T Cells,upregulated
ATP5F1B,62.87502,2.3428304,0.0,1e-300,CD4+ T Cells,upregulated
EIF2S1,62.86967,3.0136833,0.0,1e-300,CD4+ T Cells,upregulated
MYDGF,62.85656,2.883316,0.0,1e-300,CD4+ T Cells,upregulated
TIMM13,62.718346,2.8239615,0.0,1e-300,CD4+ T Cells,upregulated
EIF1AX,62.694374,2.3899326,0.0,1e-300,CD4+ T Cells,upregulated
MRPL3,62.666447,2.9529161,0.0,1e-300,CD4+ T Cells,upregulated
BOLA3,62.486786,3.071121,0.0,1e-300,CD4+ T Cells,upregulated
GADD45GIP1,62.446125,2.4008603,0.0,1e-300,CD4+ T Cells,upregulated
NDUFV2,62.24286,2.3589091,0.0,1e-300,CD4+ T Cells,upregulated
PSMC1,62.116425,2.6652303,0.0,1e-300,CD4+ T Cells,upregulated
LMAN1,61.69914,2.770616,0.0,1e-300,CD4+ T Cells,upregulated
HSPA4,61.68034,3.1110253,0.0,1e-300,CD4+ T Cells,upregulated
TOMM22,61.66655,2.7471323,0.0,1e-300,CD4+ T Cells,upregulated
IFI35,61.472492,3.2839692,0.0,1e-300,CD4+ T Cells,upregulated
DNAJC2,61.457977,2.8689744,0.0,1e-300,CD4+ T Cells,upregulated
CD63,61.42755,2.6237636,0.0,1e-300,CD4+ T Cells,upregulated
PAK1IP1,61.382355,3.6417677,0.0,1e-300,CD4+ T Cells,upregulated
PDAP1,61.29303,2.523211,0.0,1e-300,CD4+ T Cells,upregulated
NOP10,61.29167,2.451213,0.0,1e-300,CD4+ T Cells,upregulated
COX17,61.237373,2.7790642,0.0,1e-300,CD4+ T Cells,upregulated
TMEM208,61.18073,2.8235104,0.0,1e-300,CD4+ T Cells,upregulated
TARS,61.125366,3.521487,0.0,1e-300,CD4+ T Cells,upregulated
PSMB2,61.035576,2.7273753,0.0,1e-300,CD4+ T Cells,upregulated
MTHFD2,60.99532,3.694052,0.0,1e-300,CD4+ T Cells,upregulated
MRPL20,60.870728,2.275406,0.0,1e-300,CD4+ T Cells,upregulated
GSTP1,60.730038,2.3105986,0.0,1e-300,CD4+ T Cells,upregulated
STOML2,60.63302,2.9300284,0.0,1e-300,CD4+ T Cells,upregulated
PAICS,60.6119,3.2169755,0.0,1e-300,CD4+ T Cells,upregulated
ATP5PF,60.60075,1.9833794,0.0,1e-300,CD4+ T Cells,upregulated
MRPS12,60.563705,2.7514074,0.0,1e-300,CD4+ T Cells,upregulated
SNRPB2,60.536682,2.3103702,0.0,1e-300,CD4+ T Cells,upregulated
SFPQ,60.52233,2.3731973,0.0,1e-300,CD4+ T Cells,upregulated
GBP2,60.429047,2.634849,0.0,1e-300,CD4+ T Cells,upregulated
PSMC3,60.40431,2.7083607,0.0,1e-300,CD4+ T Cells,upregulated
TOP1,60.340054,2.4507911,0.0,1e-300,CD4+ T Cells,upregulated
TUFM,60.223457,2.3597574,0.0,1e-300,CD4+ T Cells,upregulated
POLD2,60.198433,3.0383117,0.0,1e-300,CD4+ T Cells,upregulated
ACTG1,60.194534,1.5177293,0.0,1e-300,CD4+ T Cells,upregulated
GTF3C6,60.12043,2.591208,0.0,1e-300,CD4+ T Cells,upregulated
LAP3,60.103462,3.0627434,0.0,1e-300,CD4+ T Cells,upregulated
RPL22L1,60.056355,2.5228534,0.0,1e-300,CD4+ T Cells,upregulated
IMP4,60.031487,3.053011,0.0,1e-300,CD4+ T Cells,upregulated
NPM3,60.00121,3.8595562,0.0,1e-300,CD4+ T Cells,upregulated
MRPL4,59.92011,2.9030402,0.0,1e-300,CD4+ T Cells,upregulated
PSMD12,59.90536,2.9292119,0.0,1e-300,CD4+ T Cells,upregulated
PSMD1,59.90373,2.913867,0.0,1e-300,CD4+ T Cells,upregulated
WDR43,59.881973,2.7113576,0.0,1e-300,CD4+ T Cells,upregulated
DYNLL1,59.86582,2.3686879,0.0,1e-300,CD4+ T Cells,upregulated
CHORDC1,59.86274,2.9657273,0.0,1e-300,CD4+ T Cells,upregulated
PSMC4,59.83703,2.780962,0.0,1e-300,CD4+ T Cells,upregulated
SEC11C,59.811172,2.5132546,0.0,1e-300,CD4+ T Cells,upregulated
SQLE,59.767956,3.7596858,0.0,1e-300,CD4+ T Cells,upregulated
FDPS,59.755806,2.6605625,0.0,1e-300,CD4+ T Cells,upregulated
NDUFA4,59.676193,1.699958,0.0,1e-300,CD4+ T Cells,upregulated
CDV3,59.489826,2.208053,0.0,1e-300,CD4+ T Cells,upregulated
POLR2L,59.47164,2.2045796,0.0,1e-300,CD4+ T Cells,upregulated
UBE2S,59.363644,3.2059178,0.0,1e-300,CD4+ T Cells,upregulated
AHSA1,59.336662,2.8271945,0.0,1e-300,CD4+ T Cells,upregulated
HSPA9,59.22959,2.422745,0.0,1e-300,CD4+ T Cells,upregulated
ARPC5L,59.183704,2.4531946,0.0,1e-300,CD4+ T Cells,upregulated
GNL3,59.15057,2.637975,0.0,1e-300,CD4+ T Cells,upregulated
HNRNPC,59.118954,1.7533597,0.0,1e-300,CD4+ T Cells,upregulated
PARK7,59.105907,1.9331024,0.0,1e-300,CD4+ T Cells,upregulated
PTPN6,59.027298,3.1394055,0.0,1e-300,CD4+ T Cells,upregulated
H2AFZ,58.955513,2.0617344,0.0,1e-300,CD4+ T Cells,upregulated
AURKAIP1,58.88207,2.323639,0.0,1e-300,CD4+ T Cells,upregulated
ELOC,58.831493,2.5755675,0.0,1e-300,CD4+ T Cells,upregulated
PHPT1,58.80782,2.9825966,0.0,1e-300,CD4+ T Cells,upregulated
ERH,58.611874,2.0815732,0.0,1e-300,CD4+ T Cells,upregulated
ATP5MD,58.576923,1.9940823,0.0,1e-300,CD4+ T Cells,upregulated
BANF1,58.406494,2.4140894,0.0,1e-300,CD4+ T Cells,upregulated
NASP,58.318394,2.2384653,0.0,1e-300,CD4+ T Cells,upregulated
SLC25A5,58.26628,2.1674752,0.0,1e-300,CD4+ T Cells,upregulated
USP14,58.08566,2.7271998,0.0,1e-300,CD4+ T Cells,upregulated
PSMA1,58.07725,2.1595168,0.0,1e-300,CD4+ T Cells,upregulated
LSM7,58.011402,2.0351684,0.0,1e-300,CD4+ T Cells,upregulated
ADRM1,57.8969,2.5440705,0.0,1e-300,CD4+ T Cells,upregulated
IDI1,57.888992,2.7827387,0.0,1e-300,CD4+ T Cells,upregulated
PSMD2,57.806072,2.586248,0.0,1e-300,CD4+ T Cells,upregulated
RBM17,57.802086,2.4758742,0.0,1e-300,CD4+ T Cells,upregulated
ABCF1,57.801186,2.3727603,0.0,1e-300,CD4+ T Cells,upregulated
MRPL13,57.775997,2.9195433,0.0,1e-300,CD4+ T Cells,upregulated
GARS,57.74851,3.0221763,0.0,1e-300,CD4+ T Cells,upregulated
GRPEL1,57.69403,2.9566643,0.0,1e-300,CD4+ T Cells,upregulated
NDUFC2,57.588154,2.1290054,0.0,1e-300,CD4+ T Cells,upregulated
PSMD11,57.48291,2.6763287,0.0,1e-300,CD4+ T Cells,upregulated
NDUFA13,57.45503,1.6589196,0.0,1e-300,CD4+ T Cells,upregulated
LAMTOR5,57.45103,2.3005097,0.0,1e-300,CD4+ T Cells,upregulated
UBE2L6,57.42823,2.529438,0.0,1e-300,CD4+ T Cells,upregulated
TKT,57.198605,2.282484,0.0,1e-300,CD4+ T Cells,upregulated
ACAT2,57.0722,3.019597,0.0,1e-300,CD4+ T Cells,upregulated
VCP,57.001255,2.5632932,0.0,1e-300,CD4+ T Cells,upregulated
COPRS,56.994354,3.8462589,0.0,1e-300,CD4+ T Cells,upregulated
MRPL47,56.98917,2.6504414,0.0,1e-300,CD4+ T Cells,upregulated
NIFK,56.93876,2.3873048,0.0,1e-300,CD4+ T Cells,upregulated
TOMM6,56.934498,1.8254238,0.0,1e-300,CD4+ T Cells,upregulated
LYAR,56.934032,2.6798031,0.0,1e-300,CD4+ T Cells,upregulated
UTP11,56.93324,3.3019073,0.0,1e-300,CD4+ T Cells,upregulated
MRPS15,56.885345,2.571155,0.0,1e-300,CD4+ T Cells,upregulated
RPF2,56.876507,2.9142334,0.0,1e-300,CD4+ T Cells,upregulated
CD320,56.85713,3.002793,0.0,1e-300,CD4+ T Cells,upregulated
RBPJ,56.81298,2.5948126,0.0,1e-300,CD4+ T Cells,upregulated
ETF1,56.68351,3.1393878,0.0,1e-300,CD4+ T Cells,upregulated
PSMB7,56.663033,2.474046,0.0,1e-300,CD4+ T Cells,upregulated
MRPL41,56.579075,2.4030194,0.0,1e-300,CD4+ T Cells,upregulated
CFL1,56.56784,1.2779061,0.0,1e-300,CD4+ T Cells,upregulated
HNRNPA1,56.536964,1.256411,0.0,1e-300,CD4+ T Cells,upregulated
EIF3I,56.495613,2.1819808,0.0,1e-300,CD4+ T Cells,upregulated
RBX1,56.445538,2.0969203,0.0,1e-300,CD4+ T Cells,upregulated
EEF1E1,56.445034,2.7031443,0.0,1e-300,CD4+ T Cells,upregulated
TIMM8B,56.38752,2.6108804,0.0,1e-300,CD4+ T Cells,upregulated
DCUN1D5,56.38591,3.0656886,0.0,1e-300,CD4+ T Cells,upregulated
NDFIP2,56.369354,5.0276437,0.0,1e-300,CD4+ T Cells,upregulated
SLC25A3,56.352715,1.7648796,0.0,1e-300,CD4+ T Cells,upregulated
MRPL15,56.336197,3.0880363,0.0,1e-300,CD4+ T Cells,upregulated
EIF4G1,56.328663,2.8264139,0.0,1e-300,CD4+ T Cells,upregulated
MRPS18C,56.299877,2.4036849,0.0,1e-300,CD4+ T Cells,upregulated
PPIB,56.22401,1.8794483,0.0,1e-300,CD4+ T Cells,upregulated
KPNB1,56.217735,2.354758,0.0,1e-300,CD4+ T Cells,upregulated
YIF1A,56.194614,2.867193,0.0,1e-300,CD4+ T Cells,upregulated
CMSS1,56.1879,2.8305268,0.0,1e-300,CD4+ T Cells,upregulated
PSMD13,56.183098,2.3631544,0.0,1e-300,CD4+ T Cells,upregulated
DCAF13,56.0144,3.0307736,0.0,1e-300,CD4+ T Cells,upregulated
RPL26L1,55.969692,2.9711761,0.0,1e-300,CD4+ T Cells,upregulated
RUVBL1,55.87826,2.763244,0.0,1e-300,CD4+ T Cells,upregulated
NOP58,55.877014,2.2606514,0.0,1e-300,CD4+ T Cells,upregulated
SRGN,55.867046,2.0424173,0.0,1e-300,CD4+ T Cells,upregulated
DNAJB11,55.709503,3.0684328,0.0,1e-300,CD4+ T Cells,upregulated
NARS,55.686554,2.553813,0.0,1e-300,CD4+ T Cells,upregulated
FDFT1,55.61432,2.7367523,0.0,1e-300,CD4+ T Cells,upregulated
JPT1,55.614037,2.4782116,0.0,1e-300,CD4+ T Cells,upregulated
GAR1,55.603394,3.0130792,0.0,1e-300,CD4+ T Cells,upregulated
HNRNPD,55.584755,1.8126577,0.0,1e-300,CD4+ T Cells,upregulated
PMF1,55.52179,2.6047113,0.0,1e-300,CD4+ T Cells,upregulated
HMGA1,55.511562,2.6895165,0.0,1e-300,CD4+ T Cells,upregulated
BATF,55.505913,2.8842654,0.0,1e-300,CD4+ T Cells,upregulated
PHB2,55.432312,2.233897,0.0,1e-300,CD4+ T Cells,upregulated
RRP15,55.41824,2.8778658,0.0,1e-300,CD4+ T Cells,upregulated
METAP2,55.413635,2.2260146,0.0,1e-300,CD4+ T Cells,upregulated
ALYREF,55.385853,2.8619745,0.0,1e-300,CD4+ T Cells,upregulated
TIMM17A,55.367184,3.2120836,0.0,1e-300,CD4+ T Cells,upregulated
CCDC124,55.348877,2.763491,0.0,1e-300,CD4+ T Cells,upregulated
FAM136A,55.303127,2.6965756,0.0,1e-300,CD4+ T Cells,upregulated
MRPL51,55.282104,2.233195,0.0,1e-300,CD4+ T Cells,upregulated
RAB5IF,55.27668,2.4026525,0.0,1e-300,CD4+ T Cells,upregulated
CANX,55.182346,2.307961,0.0,1e-300,CD4+ T Cells,upregulated
MRPS17,55.111435,3.2226615,0.0,1e-300,CD4+ T Cells,upregulated
IFI6,55.058357,2.7943454,0.0,1e-300,CD4+ T Cells,upregulated
DESI1,55.02113,2.9762328,0.0,1e-300,CD4+ T Cells,upregulated
MRPL1,55.016712,2.7262034,0.0,1e-300,CD4+ T Cells,upregulated
MRPL17,54.998985,3.1775343,0.0,1e-300,CD4+ T Cells,upregulated
SLC3A2,54.997814,2.235455,0.0,1e-300,CD4+ T Cells,upregulated
SRSF9,54.951313,2.1050987,0.0,1e-300,CD4+ T Cells,upregulated
CDK4,54.933594,3.082597,0.0,1e-300,CD4+ T Cells,upregulated
NUTF2,54.925766,2.5427463,0.0,1e-300,CD4+ T Cells,upregulated
MRPS23,54.915066,2.564814,0.0,1e-300,CD4+ T Cells,upregulated
MAGOH,54.908913,2.2235072,0.0,1e-300,CD4+ T Cells,upregulated
SLC1A5,54.86453,4.9096503,0.0,1e-300,CD4+ T Cells,upregulated
COX7A2,54.76581,1.6273941,0.0,1e-300,CD4+ T Cells,upregulated
MTFP1,54.634083,3.1348834,0.0,1e-300,CD4+ T Cells,upregulated
SRP14,54.610764,1.1336192,0.0,1e-300,CD4+ T Cells,upregulated
ACTB,54.586132,1.0098917,0.0,1e-300,CD4+ T Cells,upregulated
UBE2M,54.534595,2.4017024,0.0,1e-300,CD4+ T Cells,upregulated
NDUFB2,54.443012,1.8876002,0.0,1e-300,CD4+ T Cells,upregulated
CYC1,54.27868,2.602913,0.0,1e-300,CD4+ T Cells,upregulated
NAA10,54.16086,2.4923093,0.0,1e-300,CD4+ T Cells,upregulated
NDUFB8,54.14286,1.8529814,0.0,1e-300,CD4+ T Cells,upregulated
ABCE1,54.107506,2.505677,0.0,1e-300,CD4+ T Cells,upregulated
ZNRD2,54.106293,2.6558867,0.0,1e-300,CD4+ T Cells,upregulated
FKBP1A,54.044952,2.3053253,0.0,1e-300,CD4+ T Cells,upregulated
RPS17,54.03849,1.0458487,0.0,1e-300,CD4+ T Cells,upregulated
TMEM70,53.962017,2.7086892,0.0,1e-300,CD4+ T Cells,upregulated
TFRC,53.957935,3.9538832,0.0,1e-300,CD4+ T Cells,upregulated
PGK1,53.909527,1.7989902,0.0,1e-300,CD4+ T Cells,upregulated
TMED9,53.798325,2.2534275,0.0,1e-300,CD4+ T Cells,upregulated
FAM207A,53.792595,2.8172545,0.0,1e-300,CD4+ T Cells,upregulated
LRRC59,53.78424,3.3058279,0.0,1e-300,CD4+ T Cells,upregulated
PRDX3,53.7152,2.7877076,0.0,1e-300,CD4+ T Cells,upregulated
