Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c5.all.v2023.2.Hs.symbols.gmt	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS	20/1759	2.282311e-19	5.720992e-17	8.351555e+01	3.584816e+03	OAS2;LY6E;OAS3;IFIT1;MX1;EIF2AK2;MX2;DDX60;IRF7;TRIM22;IFI44;HERC5;PLSCR1;IFI44L;RSAD2;IFIT2;ISG15;OAS1;IFI6;IFIT3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	4/323	4.288509e-04	4.742586e-03	1.456909e+01	1.129746e+02	LY6E;IFIT1;PLSCR1;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_BIOMINERAL_TISSUE_DEVELOPMENT	1/174	1.792442e-01	3.077435e-01	7.753837e+00	1.332889e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_BODY_FLUID_SECRETION	1/92	9.897293e-02	2.304261e-01	1.476515e+01	3.415046e+01	OAS2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_BONE_MINERALIZATION	1/122	1.291729e-01	2.602266e-01	1.110221e+01	2.272183e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_B_CELL_MEDIATED_IMMUNITY	1/199	2.023271e-01	3.300433e-01	6.768496e+00	1.081517e+01	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	1/300	2.894271e-01	4.060619e-01	4.462437e+00	5.532761e+00	TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CARBOHYDRATE_HOMEOSTASIS	1/254	2.509477e-01	3.657223e-01	5.284849e+00	7.306360e+00	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CARBOHYDRATE_METABOLIC_PROCESS	1/569	4.793300e-01	5.614582e-01	2.317911e+00	1.704513e+00	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	1/119	1.261969e-01	2.602266e-01	1.138505e+01	2.356604e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION	1/19	2.125415e-02	1.065542e-01	7.330295e+01	2.823046e+02	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	1/93	9.999550e-02	2.306645e-01	1.460478e+01	3.362940e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_CATABOLIC_PROCESS	2/1613	5.542654e-01	6.156685e-01	1.350393e+00	7.968827e-01	OAS2;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_LIPID_METABOLIC_PROCESS	1/1005	6.884409e-01	7.190383e-01	1.281547e+00	4.784345e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS	1/28	3.117074e-02	1.309520e-01	4.929006e+01	1.709515e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	1/127	1.341113e-01	2.605987e-01	1.066063e+01	2.141812e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_DSRNA	1/23	2.567343e-02	1.156073e-01	6.025891e+01	2.206861e+02	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA	1/17	1.903735e-02	1.001125e-01	8.219662e+01	3.256098e+02	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	1/345	3.252392e-01	4.383152e-01	3.870422e+00	4.347236e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	1/280	2.729347e-01	3.902032e-01	4.786745e+00	6.215698e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA	1/27	3.007366e-02	1.284965e-01	5.115270e+01	1.792445e+02	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	1/695	5.505884e-01	6.133963e-01	1.884726e+00	1.124743e+00	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	1/550	4.676908e-01	5.551962e-01	2.400470e+00	1.824232e+00	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_STARVATION	1/178	1.829798e-01	3.113141e-01	7.577530e+00	1.286952e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_STRESS	2/1966	6.662080e-01	7.026485e-01	1.085828e+00	4.410129e-01	EIF2AK2;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	1/109	1.162068e-01	2.489673e-01	1.244079e+01	2.677735e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN	1/89	9.589855e-02	2.267790e-01	1.526803e+01	3.579536e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELLULAR_RESPONSE_TO_VIRUS	2/88	4.396069e-03	3.632796e-02	2.730791e+01	1.482012e+02	IFI6;OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_ACTIVATION	2/1109	3.589605e-01	4.707527e-01	2.020426e+00	2.070013e+00	RSAD2;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CYCLE	3/1841	3.457022e-01	4.576903e-01	1.719943e+00	1.826885e+00	MX2;PLSCR1;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_CYCLE_PROCESS	1/1323	7.874162e-01	7.991052e-01	9.566185e-01	2.286302e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	1/72	7.828703e-02	2.036098e-01	1.891478e+01	4.818301e+01	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHEMICAL_HOMEOSTASIS	1/1037	7.001080e-01	7.291984e-01	1.239828e+00	4.420242e-01	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	1/11	1.235813e-02	7.494609e-02	1.292060e+02	5.676589e+02	OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	2/20	2.285715e-04	2.644396e-03	1.281312e+02	1.074208e+03	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHEMOKINE_PRODUCTION	3/105	2.176046e-04	2.556854e-03	3.388981e+01	2.857870e+02	EIF2AK2;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHROMOSOME_SEGREGATION	1/441	3.959673e-01	4.979388e-01	3.011720e+00	2.790129e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CHROMOSOME_SEPARATION	1/81	8.765117e-02	2.119411e-01	1.679229e+01	4.087898e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	6/512	1.670543e-05	2.563772e-04	1.473831e+01	1.621181e+02	OAS2;IRF7;OAS3;ISG15;OAS1;MX1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOKINE_PRODUCTION	8/883	3.133870e-06	5.611119e-05	1.244091e+01	1.576667e+02	RSAD2;OAS2;IRF7;XAF1;OAS3;ISG15;OAS1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1/123	1.301627e-01	2.602266e-01	1.101101e+01	2.245112e+01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_CYTOSOLIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	6/150	1.271847e-08	4.158386e-07	5.264748e+01	9.571422e+02	RSAD2;DDX60;IRF7;OAS3;OAS1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE	18/1855	1.939939e-15	1.458834e-13	3.941856e+01	1.335348e+03	RSAD2;DDX60;IFIT2;OAS2;IRF7;TRIM22;IFI6;OAS3;HERC5;IFIT1;ISG15;OAS1;MX1;PLSCR1;EIF2AK2;IFIT3;MX2;IFI44L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	4/334	4.866352e-04	5.227853e-03	1.407609e+01	1.073724e+02	ISG15;OAS2;OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	18/1235	1.399888e-18	2.201660e-16	6.158563e+01	2.531794e+03	RSAD2;DDX60;IFIT2;OAS2;IRF7;TRIM22;IFI6;OAS3;HERC5;IFIT1;ISG15;OAS1;MX1;PLSCR1;EIF2AK2;IFIT3;MX2;IFI44L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DEFENSE_RESPONSE_TO_SYMBIONT	18/338	8.899811e-29	3.346329e-26	2.454545e+02	1.585365e+04	RSAD2;DDX60;IFIT2;OAS2;IRF7;TRIM22;IFI6;OAS3;HERC5;IFIT1;ISG15;OAS1;MX1;PLSCR1;EIF2AK2;IFIT3;MX2;IFI44L
c5.all.v2023.2.Hs.symbols.gmt	GOBP_DNA_DAMAGE_RESPONSE	1/881	6.390058e-01	6.824663e-01	1.471851e+00	6.591564e-01	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENDOCYTOSIS	1/709	5.579049e-01	6.178858e-01	1.846105e+00	1.077325e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	2/47	1.276660e-03	1.170790e-02	5.202493e+01	3.466685e+02	RSAD2;OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION	1/604	5.001378e-01	5.742040e-01	2.179438e+00	1.510071e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	1/75	8.141856e-02	2.047718e-01	1.815030e+01	4.552372e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENTRY_INTO_HOST	3/164	8.024527e-04	8.045926e-03	2.144344e+01	1.528454e+02	LY6E;PLSCR1;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	1/1022	6.946920e-01	7.245608e-01	1.259058e+00	4.586582e-01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ERBB_SIGNALING_PATHWAY	1/125	1.321391e-01	2.605987e-01	1.083301e+01	2.192492e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ERYTHROCYTE_HOMEOSTASIS	1/141	1.477971e-01	2.757901e-01	9.591409e+00	1.833796e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	3/1696	2.992340e-01	4.144088e-01	1.882575e+00	2.271382e+00	RSAD2;IFIT1;MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	1/160	1.660407e-01	2.917798e-01	8.440548e+00	1.515519e+01	MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_EXECUTION_PHASE_OF_APOPTOSIS	1/76	8.246014e-02	2.067001e-01	1.790898e+01	4.469079e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_EXPORT_FROM_CELL	1/910	6.511970e-01	6.910303e-01	1.422696e+00	6.102554e-01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1/229	2.292089e-01	3.538820e-01	5.870694e+00	8.648244e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	1/32	3.554727e-02	1.402503e-01	4.302215e+01	1.435603e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_GLAND_DEVELOPMENT	1/444	3.980592e-01	4.989009e-01	2.990876e+00	2.755059e+00	OAS2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_GLUCOSE_METABOLIC_PROCESS	1/193	1.968444e-01	3.274933e-01	6.981637e+00	1.134755e+01	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS	1/250	2.475093e-01	3.642407e-01	5.370695e+00	7.499140e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_GLYCEROLIPID_METABOLIC_PROCESS	1/390	3.593246e-01	4.707527e-01	3.415201e+00	3.495558e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS	1/210	2.122860e-01	3.389365e-01	6.409447e+00	9.933493e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	1/298	2.877941e-01	4.045255e-01	4.492906e+00	5.595960e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	1/133	1.400021e-01	2.651929e-01	1.017473e+01	2.000451e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	1/36	3.990491e-02	1.471005e-01	3.816672e+01	1.229448e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	1/36	3.990491e-02	1.471005e-01	3.816672e+01	1.229448e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HEMOPOIESIS	4/950	2.037796e-02	1.042465e-01	4.756800e+00	1.851965e+01	EIF2AK2;ISG15;RSAD2;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HEMOSTASIS	1/232	2.318490e-01	3.558173e-01	5.793711e+00	8.468488e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HETEROCYCLE_CATABOLIC_PROCESS	1/545	4.645868e-01	5.536755e-01	2.423153e+00	1.857606e+00	OAS2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS	1/317	3.031643e-01	4.183111e-01	4.219001e+00	5.035296e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_HOMEOSTATIC_PROCESS	2/1734	5.951707e-01	6.454632e-01	1.247563e+00	6.473690e-01	ISG15;OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_IMMUNE_EFFECTOR_PROCESS	3/700	4.282909e-02	1.542326e-01	4.827111e+00	1.520800e+01	RSAD2;DDX60;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	2/348	5.813973e-02	1.779615e-01	6.725619e+00	1.913375e+01	OAS1;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	7/504	9.071396e-07	1.894914e-05	1.843913e+01	2.565431e+02	RSAD2;DDX60;IRF7;OAS3;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_IMPORT_INTO_CELL	1/936	6.617921e-01	6.999545e-01	1.381216e+00	5.701714e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY	1/44	4.856389e-02	1.601756e-01	3.113472e+01	9.417865e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS	1/24	2.677527e-02	1.191420e-01	5.769174e+01	2.088600e+02	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INFLAMMATORY_RESPONSE	2/890	2.661573e-01	3.820791e-01	2.548485e+00	3.373348e+00	EIF2AK2;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INNATE_IMMUNE_RESPONSE	17/977	1.463870e-18	2.201660e-16	6.126946e+01	2.516058e+03	RSAD2;DDX60;IFIT2;OAS2;IRF7;TRIM22;IFI6;OAS3;HERC5;IFIT1;ISG15;OAS1;MX1;PLSCR1;EIF2AK2;IFIT3;MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	1/93	9.999550e-02	2.306645e-01	1.460478e+01	3.362940e+01	OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	1/113	1.202158e-01	2.553738e-01	1.199597e+01	2.541306e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTERFERON_ALPHA_PRODUCTION	1/30	3.336137e-02	1.363465e-01	4.594363e+01	1.562247e+02	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTERFERON_BETA_PRODUCTION	5/59	5.429454e-09	2.041475e-07	1.118828e+02	2.129290e+03	OAS2;IRF7;OAS3;ISG15;OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY	5/107	1.113271e-07	2.989929e-06	5.934174e+01	9.501083e+02	OAS2;IRF7;OAS3;ISG15;OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTERLEUKIN_10_PRODUCTION	1/65	7.094047e-02	1.925893e-01	2.097512e+01	5.549837e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTERLEUKIN_27_MEDIATED_SIGNALING_PATHWAY	3/7	4.364848e-08	1.262448e-06	7.758433e+02	1.314829e+04	OAS1;OAS2;MX1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY	6/357	2.116957e-06	3.882808e-05	2.141114e+01	2.797479e+02	RSAD2;DDX60;IRF7;OAS3;OAS1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTRACELLULAR_TRANSPORT	1/1602	8.488300e-01	8.533692e-01	7.778100e-01	1.274803e-01	MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1/319	3.047636e-01	4.189804e-01	4.192070e+00	4.981097e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_IP_10_PRODUCTION	2/5	1.215424e-05	1.944679e-04	6.777875e+02	7.671085e+03	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_ISG15_PROTEIN_CONJUGATION	2/6	1.821888e-05	2.686392e-04	5.271409e+02	5.752716e+03	ISG15;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LACTATION	1/42	4.640616e-02	1.571956e-01	3.263855e+01	1.002109e+02	OAS2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LEUKOCYTE_APOPTOTIC_PROCESS	1/121	1.281819e-01	2.602266e-01	1.119492e+01	2.299778e+01	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LEUKOCYTE_DIFFERENTIATION	2/620	1.541055e-01	2.833432e-01	3.714238e+00	6.946061e+00	RSAD2;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	2/458	9.360754e-02	2.227622e-01	5.075602e+00	1.202230e+01	RSAD2;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LIPID_BIOSYNTHETIC_PROCESS	1/743	5.752029e-01	6.287102e-01	1.758374e+00	9.724380e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LIPID_LOCALIZATION	1/503	4.378222e-01	5.352800e-01	2.631517e+00	2.173481e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LIPID_METABOLIC_PROCESS	1/1407	8.080480e-01	8.167367e-01	8.953199e-01	1.908229e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LYMPHOCYTE_ACTIVATION	1/796	6.008854e-01	6.492325e-01	1.636575e+00	8.335911e-01	RSAD2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	2/358	6.112161e-02	1.796979e-01	6.533541e+00	1.826053e+01	RSAD2;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MACROMOLECULE_CATABOLIC_PROCESS	3/1419	2.131853e-01	3.396512e-01	2.285816e+00	3.532943e+00	ISG15;OAS2;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MACROPHAGE_APOPTOTIC_PROCESS	1/14	1.570315e-02	9.154082e-02	1.004780e+02	4.173751e+02	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MAMMARY_GLAND_DEVELOPMENT	1/133	1.400021e-01	2.651929e-01	1.017473e+01	2.000451e+01	OAS2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MAPK_CASCADE	1/779	5.928136e-01	6.442136e-01	1.673836e+00	8.752075e-01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MAST_CELL_ACTIVATION	1/73	7.933201e-02	2.036098e-01	1.865293e+01	4.726864e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MDA_5_SIGNALING_PATHWAY	3/11	2.051698e-07	4.821490e-06	4.106561e+02	6.323869e+03	DDX60;IRF7;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MEMBRANE_DEPOLARIZATION	1/80	8.661521e-02	2.107917e-01	1.700439e+01	4.159749e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MEMBRANE_ORGANIZATION	1/814	6.092655e-01	6.573424e-01	1.598819e+00	7.922169e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MITOCHONDRIAL_DEPOLARIZATION	1/23	2.567343e-02	1.156073e-01	6.025891e+01	2.206861e+02	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MITOCHONDRION_ORGANIZATION	2/553	1.281432e-01	2.602266e-01	4.180284e+00	8.588841e+00	IFIT2;IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MODULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST	2/56	1.807588e-03	1.618222e-02	4.341352e+01	2.741894e+02	LY6E;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	2/21	2.524588e-04	2.833568e-03	1.215541e+02	1.006986e+03	OAS1;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_MONOCYTE_DIFFERENTIATION	1/35	3.881727e-02	1.452268e-01	3.927503e+01	1.276002e+02	IRF7
